Attribute Reference,PIM Attribute ID (Internal PCM),PIM Attribute Name,Product Line,Associated Entity -- Internal PCM Column,Application Area (PCM, Seller Portal, eCommerce etc.),Display Group Name,Description/Comments,Example/Remarks,Attribute Data Type,Length,Unique,Searchable,Removable,Mandatory / Optional,Readable,Editable,List of Values (Y/N),List of Value Table,PDP/ Non PDP,Facet?,Multi valued,Units (Y/N),Unit of Measure (UOM),Default UOM,Default (Y/N),Default Value ,Type,Business Rules,Hint Text,Phase,Modified Date,Raised By,Modified_Comments
PIM_0286,womencasualskirtpattern,Pattern,Apparel,,PCM,General,,,,Text,50,N,,,Optional,,,Yes,Women Casual Skirt Pattern,PDP,No,N,N,-NA,-NA,N,-NA,LOV,,,,2015-05-26T00:00,Ipsa/Sarvesh,Added as part of westside changes
PIM_0287,womenethinicbottomwearpattern,Pattern,Apparel,,PCM,General,,,,Text,50,N,,,Optional,,,Yes,Women Ethinic Bottomwear Pattern,PDP,No,N,N,-NA,-NA,N,-NA,LOV,,,,2015-05-26T00:00,Ipsa/Sarvesh,Added as part of westside changes
PIM_0288,brafabricfamily,Fabric Family,Apparel,,PCM,General,,,,Text,50,,,,Mandatory,,,Yes,Fabric Family Bra,Non PDP,No,N,N,-NA,-NA,N,-NA,LOV,,,,2015-05-26T00:00,Ipsa/Sarvesh,Added as part of westside changes
PIM_0289,womenbrapattern,Pattern,Apparel,,PCM,General,,,,Text,50,N,,,Optional,,,Yes,Women Bra Pattern,PDP,No,N,N,-NA,-NA,N,-NA,LOV,,,,2015-05-26T00:00,Ipsa/Sarvesh,Added as part of westside changes
PIM_0290,womenbriefpattern,Pattern,Apparel,,PCM,General,,,,Text,50,N,,,Optional,,,Yes,Women Brief Pattern,PDP,No,N,N,-NA,-NA,N,-NA,LOV,,,,2015-05-26T00:00,Ipsa/Sarvesh,Added as part of westside changes
PIM_0291,displayproduct,Display Product Name,Apparel,,PCM,General,The actual display name seller would like to show in title,,,Text,40,N,,,Mandatory,,,No,,Non PDP,No,N,N,-NA,-NA,N,-NA,OPEN TEXT,,,,2015-05-26T00:00,PCM Design Decision,Added under classification attributes as this is applicable only for apparel
PIM_0292,shapeapparel,Shape,Apparel,,PCM,General,,,,String,255,,,,Optional,,,Yes,,Non PDP,No,N,N,-NA,-NA,N,-NA,LOV,,,,2018-07-16T00:00,PCM Design Decision,Added for Womens Kurta/Kurti as per TPR-9695
PIM_0293,collectionapparel,Collection,Apparel,,PCM,General,,,,String,255,,,,Optional,,,No,,PDP,No,N,N,-NA,-NA,N,-NA,OPEN TEXT,,,,2018-07-16T00:00,PCM Design Decision,Added for Womens Kurta/Kurti as per TPR-9695. Change to OPEN TEXT
PIM_0294,collectioninfoapparel,Collection Info ,Apparel,,PCM,General,,,,String ,500,,,,Optional,,,No,,PDP,No,N,N,-NA,-NA,N,-NA,OPEN TEXT,,,,2018-07-16T00:00,PCM Design Decision,Added for Womens Kurta/Kurti as per TPR-9695
PIM_0295,pocketapparel,Pocket,Apparel,,PCM,General,,,,String,255,,,,Optional,,,Yes,,Non PDP,No,N,N,-NA,-NA,N,-NA,LOV,,,,2018-07-16T00:00,PCM Design Decision,Added for Womens Kurta/Kurti as per TPR-9695
PIM_0296,lengthapparel,Length,Apparel,,PCM,General,,,,String,255,,,,Optional,,,Yes,,Non PDP,No,N,N,-NA,-NA,N,-NA,LOV,,,,2018-07-16T00:00,PCM Design Decision,Added for Womens Kurta/Kurti as per TPR-9695
PIM_0297,others1apparel,Others 1,Apparel,,PCM,General,,,,String ,500,,,,Optional,,,No,,Non PDP,No,N,N,-NA,-NA,N,-NA,OPEN TEXT,,,,2018-07-16T00:00,PCM Design Decision,Added for Womens Kurta/Kurti as per TPR-9695
PIM_0298,others2apparel,Others 2,Apparel,,PCM,General,,,,String ,500,,,,Optional,,,No,,Non PDP,No,N,N,-NA,-NA,N,-NA,OPEN TEXT,,,,2018-07-16T00:00,PCM Design Decision,Added for Womens Kurta/Kurti as per TPR-9695
PIM_0299,others3apparel,Others 3,Apparel,,PCM,General,,,,String ,500,,,,Optional,,,No,,Non PDP,No,N,N,-NA,-NA,N,-NA,OPEN TEXT,,,,2018-07-16T00:00,PCM Design Decision,Added for Womens Kurta/Kurti as per TPR-9695
PIM_0300,collectiondateapparel,Collection Date,Apparel,,PCM,General,,,,String,255,,,,Optional,,,Yes,,PDP,No,N,N,-NA,-NA,N,-NA,LOV,,,,2018-07-31T00:00,PCM Design Decision,Added for Womens Kurta/Kurti as per TPR-9695
PIM_0301,seasonapparel,Season,Apparel,,PCM,General,,,,String,255,,,,Optional,,,Yes,,PDP,No,N,N,-NA,-NA,N,-NA,LOV,,,,2018-07-31T00:00,PCM Design Decision,Added for Womens Kurta/Kurti as per TPR-9695
PIM_0302,keytrendsapparel,Key Trends,Apparel,,PCM,General,,,,String,255,,,,Optional,,,Yes,,PDP,No,N,N,-NA,-NA,N,-NA,LOV,,,,2020-04-30T00:00,Mayank Mishra,Added as per UPF-37
PIM_0303,colorgroupapparel,Color Group,Apparel,,PCM,General,,,,String,255,,,,Optional,,,Yes,,Non PDP,Yes (Just Text),N,N,-NA,-NA,N,-NA,LOV,,,,2020-04-30T00:00,Mayank Mishra,Added as per UPF-37
PIM_0304,sportstypeapparel,Sports Type,Apparel,,PCM,General,,,,String,255,,,,Optional,,,Yes,,PDP,Yes,N,N,-NA,-NA,N,-NA,LOV,,,,2020-04-30T00:00,Mayank Mishra,Added as per UPF-37
PIM_0305,sleevestylingapparel,Sleeve Styling,Apparel,,PCM,General,,,,String,255,,,,Optional,,,Yes,,PDP,Yes,N,N,-NA,-NA,N,-NA,LOV,,,,2020-04-30T00:00,Mayank Mishra,Added as per UPF-37
PIM_0306,bottomlengthapparel,Bottom Length,Apparel,,PCM,General,,,,String,255,,,,Optional,,,Yes,,PDP,Yes,N,N,-NA,-NA,N,-NA,LOV,,,,2020-04-30T00:00,Mayank Mishra,Added as per UPF-37
PIM_0307,blouseclosureapparel,Blouse Closure,Apparel,,PCM,General,,,,String,255,,,,Optional,,,Yes,,PDP,Yes,N,N,-NA,-NA,N,-NA,LOV,,,,2020-04-30T00:00,Mayank Mishra,Added as per UPF-37
PIM_0308,stitchapparel,Stitch,Apparel,,PCM,General,,,,String,255,,,,Optional,,,Yes,,PDP,Yes,N,N,-NA,-NA,N,-NA,LOV,,,,2020-04-30T00:00,Mayank Mishra,Added as per UPF-37
PIM_0309,bottomclosureapparel,Bottom Closure,Apparel,,PCM,General,,,,String,255,,,,Optional,,,Yes,,PDP,Yes,N,N,-NA,-NA,N,-NA,LOV,,,,2020-04-30T00:00,Mayank Mishra,Added as per UPF-37
PIM_0310,dupattapatternapparel,Dupatta Pattern,Apparel,,PCM,General,,,,String,255,,,,Optional,,,Yes,,PDP,Yes,N,N,-NA,-NA,N,-NA,LOV,,,,2020-04-30T00:00,Mayank Mishra,Added as per UPF-37
PIM_0311,bottomtypeapparel,Bottom Type,Apparel,,PCM,General,,,,String,255,,,,Optional,,,Yes,,PDP,Yes,N,N,-NA,-NA,N,-NA,LOV,,,,2020-04-30T00:00,Mayank Mishra,Added as per UPF-37
PIM_0312,additionaldetails1apparel,Additional Details 1,Apparel,,PCM,General,,,,String,100,,,,Optional,,,No,,PDP,Yes,N,N,-NA,-NA,N,-NA,OPEN TEXT,,,,2020-04-14T00:00,Mayank Mishra,Added as per UPF-37
PIM_0313,additionaldetails2apparel,Additional Details 2,Apparel,,PCM,General,,,,String,100,,,,Optional,,,No,,PDP,Yes,N,N,-NA,-NA,N,-NA,OPEN TEXT,,,,2020-04-14T00:00,Mayank Mishra,Added as per UPF-37
PIM_0314,additionaldetails3apparel,Additional Details 3,Apparel,,PCM,General,,,,String,100,,,,Optional,,,No,,PDP,Yes,N,N,-NA,-NA,N,-NA,OPEN TEXT,,,,2020-04-14T00:00,Mayank Mishra,Added as per UPF-37






